Wavelength Transmission
1.857346203 0.72137013033992
1.858954295 0.728345020791986
1.860562387 0.735290839791102
1.862170479 0.742236240765364
1.863778571 0.74917996652572
1.865386662 0.7560859286731081
1.866994754 0.762806096911301
1.868602846 0.7694655055855939
1.870210938 0.7760990567220359
1.871819030 0.782651020022056
1.873427122 0.7891837889436251
1.875035214 0.7955878747572921
1.876643306 0.8018925073813411
1.878251398 0.8081242805618181
1.879859490 0.814153240111457
1.881467582 0.820149747625715
1.883075674 0.8260211274820609
1.884683766 0.831765984301428
1.886291858 0.837365677155573
1.887899950 0.8428264484378409
1.889508042 0.8482505610942119
1.891116134 0.8535189259043671
1.892724226 0.858709278581238
1.894332318 0.863732289817364
1.895940410 0.8685946610781551
1.897548501 0.873367759006901
1.899156593 0.877930537539563
1.900764685 0.8824440021041821
1.902372777 0.886774417300549
1.903980869 0.890961946759525
1.905588961 0.8949590325290271
1.907197053 0.8988146771410079
1.908805145 0.902614187523733
1.910413237 0.90627115124278
1.912021329 0.909886362031523
1.913629421 0.9133414247478701
1.915237513 0.916687175500438
1.916845605 0.919888428064816
1.918453697 0.92290745813457
1.920061789 0.92584472302007
1.921669881 0.928566808036606
1.923277973 0.931232566792975
1.924886065 0.933665164972038
1.926494157 0.9360135927519689
1.928102249 0.9382166926297699
1.929710340 0.9403318699972
1.931318432 0.942384546019814
1.932926524 0.9443590695192761
1.934534616 0.94631376117182
1.936142708 0.947988689087434
1.937750800 0.9496119159120591
1.939358892 0.951043004879443
1.940966984 0.952434581450581
1.942575076 0.953771092865998
1.944183168 0.9550479035529039
1.945791260 0.956284585981509
1.947399352 0.957399410176688
1.949007444 0.95847580769831
1.950615536 0.959319241925834
1.952223628 0.9601390992242039
1.953831720 0.9608800036040129
1.955439812 0.961594909496424
1.957047904 0.962243875539193
1.958655996 0.9628400695806321
1.960264088 0.9633767382177549
1.961872179 0.963822711052467
1.963480271 0.9642178245351739
1.965088363 0.96455757399691
1.966696455 0.9648818909879989
1.968304547 0.965188537431806
1.969912639 0.965486388830853
1.971520731 0.965679819171941
1.973128823 0.9658621683026599
1.974736915 0.965995616310547
1.976345007 0.966089040886405
1.977953099 0.966095714416127
1.979561191 0.966104612527466
1.981169283 0.96611351072076
1.982777375 0.966077918439311
1.984385467 0.966011186445769
1.985993559 0.96590887300828
1.987601651 0.965791003569918
1.989209743 0.965757646906454
1.990817835 0.965744304563653
1.992425927 0.9656464663485841
1.994034019 0.965537521819856
1.995642110 0.965324115106078
1.997250202 0.965106311071206
1.998858294 0.964837457557951
2.000466386 0.9645864471156319
2.002074478 0.964428765996561
2.003682570 0.964277771625512
2.005290662 0.964146780957695
2.006898754 0.963991391380581
2.008506846 0.963778326398334
2.010114938 0.9635786207471569
2.011723030 0.963398921042307
2.013331122 0.9632126011901021
2.014939214 0.9630196650447159
2.016547306 0.962822333574458
2.018155398 0.9626228260156889
2.019763490 0.9624078474903629
2.021371582 0.962179623880713
2.022979674 0.962006830362395
2.024587766 0.961873933387588
2.026195858 0.961772058140244
2.027803949 0.961690122836414
2.029412041 0.9615882670570539
2.031020133 0.9614753526077839
2.032628225 0.961364665038885
2.034236317 0.9612539902126299
2.035844409 0.961136688807584
2.037452501 0.9610194017167779
2.039060593 0.960939743176249
2.040668685 0.960877791098588
2.042276777 0.9608003566181419
2.043884869 0.960714079833501
2.045492961 0.960618963127876
2.047101053 0.960521644154034
2.048709145 0.9604398153754959
2.050317237 0.9603624161903009
2.051925329 0.960304923690508
2.053533421 0.960251856745566
2.055141513 0.9602209023819419
2.056749605 0.960196581796251
2.058357697 0.960203214622167
2.059965788 0.9602297463840139
2.061573880 0.960260701032739
2.063181972 0.96029386783514
2.064790064 0.9602982901620131
2.066398156 0.9602739676162351
2.068006248 0.960276178731304
2.069614340 0.960307134876855
2.071222432 0.9603668388328509
2.072830524 0.960461930574122
2.074438616 0.9605570317310019
2.076046708 0.960647718348007
2.077654800 0.960716291961967
2.079262892 0.960742837900861
2.080870984 0.960773809089969
2.082479076 0.960824692496698
2.084087168 0.960873366103021
2.085695260 0.9608999163820929
2.087303352 0.9609264673947869
2.088911444 0.960933105262592
2.090519536 0.9609419558243241
2.092127627 0.96105480763215
2.093735719 0.9611676726931501
2.095343811 0.961238496753733
2.096951903 0.961304899050164
2.098559995 0.961415579737853
2.100168087 0.9615395572370019
2.101776179 0.961672408012847
2.103384271 0.961814135738741
2.104992363 0.9619005113137381
2.106600455 0.9619403795799429
2.108208547 0.961982464542514
2.109816639 0.9620267664922479
2.111424731 0.962082146798496
2.113032823 0.9621641155024849
2.114640915 0.962241659893341
2.116249007 0.962294836801905
2.117857099 0.962350232539965
2.119465191 0.9623480166492161
2.121073283 0.96234580076357
2.122681375 0.9623879034633489
2.124289466 0.962438872353904
2.125897558 0.962441088453856
2.127505650 0.962421143737988
2.129113742 0.962430008005124
2.130721834 0.9624654658901101
2.132329926 0.962525304033279
2.133938018 0.962636125233373
2.135546110 0.9627314416704441
2.137154202 0.96272700813852
2.138762294 0.962720357878916
2.140370386 0.962669374081436
2.141978478 0.9626161764757479
2.143586570 0.962574063789445
2.145194662 0.9625341692597721
2.146802754 0.9625452509077109
2.148410846 0.96260066106118
2.150018938 0.962636125233373
2.151627030 0.9626316921403961
2.153235122 0.962620609497271
2.154843214 0.9625563326832329
2.156451305 0.9624920601611331
2.158059397 0.962421143737988
2.159667489 0.9623480166492161
2.161275581 0.962250522507362
2.162883673 0.9621397456988671
2.164491765 0.962042272656654
2.166099857 0.961962529330733
2.167707949 0.961882792614707
2.169316041 0.961798633251438
2.170924133 0.961712266824765
2.172532225 0.961625908153518
2.174140317 0.9615395572370019
2.175748409 0.9613868015332061
2.177356501 0.961196444338383
2.178964593 0.9610061248348001
2.180572685 0.96081141830471
2.182180777 0.9606211750373269
2.183788869 0.9604641421219919
2.185396961 0.960307134876855
2.187005053 0.9601280452779499
2.188613145 0.9599467787161351
2.190221236 0.959767756320771
2.191829328 0.9595953959389191
2.193437420 0.9594120208078251
2.195045512 0.95919334207943
2.196653604 0.958976921317886
2.198261696 0.958784833599676
2.199869788 0.958594991601563
2.201477880 0.958391946427162
2.203085972 0.958175706482821
2.204694064 0.9579595153282411
2.206302156 0.957734551850582
2.207910248 0.9575096412024701
2.209518340 0.957326664651391
2.211126432 0.957148130886341
2.212734524 0.956989462157948
2.214342616 0.956844038930055
2.215950708 0.956696434923055
2.217558800 0.956531233566879
2.219166892 0.956366060737504
2.220774984 0.956176697662979
2.222383075 0.9559829696084491
2.223991167 0.955828895776218
2.225599259 0.955718858242266
2.227207351 0.955604432644948
2.228815443 0.9554636199472959
2.230423535 0.955322827999041
2.232031627 0.9552040509299919
2.233639719 0.95509408532982
2.235247811 0.9549951271136039
2.236855903 0.9549137691502131
2.238463995 0.954830219537511
2.240072087 0.9546675386382
2.241680179 0.954496094181541
2.243288271 0.954326877930136
2.244896363 0.9541576916779521
2.246504455 0.953988535419671
2.248112547 0.9538172129021509
2.249720639 0.953645921151673
2.251328731 0.953498810490485
2.252936823 0.953360503257074
2.254544914 0.95324197016752
2.256153006 0.953171735291084
2.257761098 0.953101505589553
2.259369190 0.953042253303814
2.260977282 0.95298519902865
2.262585374 0.9529215655973531
2.264193466 0.9528403842848551
2.265801558 0.952761403700037
2.267409650 0.9526802360320541
2.269017742 0.9525990752789091
2.270625834 0.952515728188971
2.272233926 0.952432388391437
2.273842018 0.952349055885669
2.275450110 0.952303006839485
2.277058202 0.952261345335375
2.278666294 0.952230648551254
2.280274386 0.9522131079760371
2.281882478 0.9521955677239271
2.283490570 0.952131987018475
2.285098662 0.952066218342474
2.286706753 0.9520223750823721
2.288314845 0.952002646274034
2.289922937 0.951985109898736
2.291531029 0.9519829178745369
2.293139121 0.951980725855385
2.294747213 0.951971957829251
2.296355305 0.951950038117221
2.297963397 0.9519303108079259
2.299571489 0.9519566139778349
2.301179581 0.9519894939622771
2.302787673 0.952028951442674
2.304395765 0.9520837562118589
2.306003857 0.952138564135951
2.307611949 0.9521626806220731
2.309220041 0.952180220268374
2.310828133 0.952210915426854
2.312436225 0.9522723087123769
2.314044317 0.9523315131293291
2.315652409 0.952417037118817
2.317260501 0.952513534942979
2.318868592 0.952601268721865
2.320476684 0.952647332190638
2.322084776 0.952691204231741
2.323692868 0.9527438533480389
2.325300960 0.9528030870817371
2.326909052 0.95286013045404
2.328517144 0.952930342369738
2.330125236 0.952998365096676
2.331733328 0.9530707817223021
2.333341420 0.953151982664495
2.334949512 0.953235385428011
2.336557604 0.953290259647118
2.338165696 0.953336356432362
2.339773788 0.953386845945207
2.341381880 0.9534570966721659
2.342989972 0.953529548155976
2.344598064 0.9536415294600209
2.346206156 0.953795250702043
2.347814248 0.9539468001767869
2.349422340 0.954074208217798
2.351030431 0.9541950419066779
2.352638523 0.95432248310257
2.354246615 0.954469720844171
2.355854707 0.9546191793917229
2.357462799 0.9547554708172941
2.359070891 0.954885185565291
2.360678983 0.955014917936561
2.362287075 0.955133671487428
2.363895167 0.9552502402574861
2.365503259 0.955373422717127
2.367111351 0.955523022773589
2.368719443 0.955670445740576
2.370327535 0.955811288919449
2.371935627 0.955945549394547
2.373543719 0.956079828728886
2.375151811 0.956207521654745
2.376759903 0.956335231635125
2.378367995 0.9564651610121889
2.379976087 0.956601715989417
2.381584179 0.956736087493873
2.383192271 0.956872681151401
2.384800362 0.957009294310469
2.386408454 0.957143723066455
2.388016546 0.957260537152166
2.389624638 0.957364138928653
2.391232730 0.9574699565711979
2.392840822 0.957633115018819
2.394448914 0.9578007120947141
2.396057006 0.957968338502072
2.397665098 0.9581293756999141
2.399273190 0.958290439968565
2.400881282 0.958438289906796
2.402489374 0.958568505009036
2.404097466 0.958698737802527
2.405705558 0.9588488585635769
2.407313650 0.959010043779341
2.408921742 0.9591690475199041
2.410529834 0.959294944177502
2.412137926 0.959416439073633
2.413746018 0.959535739941881
2.415354110 0.959648426605493
2.416962201 0.959763336437091
2.418570293 0.959880470232093
2.420178385 0.960013091780763
2.421786477 0.960143520838339
2.423394569 0.96029386783514
2.425002661 0.960466353674954
2.426610753 0.960641082451578
2.428218845 0.960778233627058
2.429826937 0.960895491284636
2.431435029 0.9610127632528609
2.433043121 0.961110131986338
2.434651213 0.961200870821783
2.436259305 0.9612916182239231
2.437867397 0.9614310760510131
2.439475489 0.961574982315966
2.441083581 0.961714481251643
2.442691673 0.961831853173054
2.444299765 0.961949239419056
2.445907857 0.962062209520994
2.447515949 0.962153038242504
2.449124040 0.962243875539193
2.450732132 0.962325858022354
2.452340224 0.962392335433635
2.453948316 0.962456601296396
2.455556408 0.962531952945494
2.457164500 0.962618392983958
2.458772592 0.962704840785156
2.460380684 0.9627779949883499
2.461988776 0.9628400695806321
2.463596868 0.962904365341826
2.465204960 0.962964230772133
2.466813052 0.963024099924377
2.468421144 0.96308397279879
2.470029236 0.9631615913243731
2.471637328 0.9632436519962561
2.473245420 0.9633257196596481
2.474853512 0.963410012646126
2.476461604 0.96349653153861
2.478069696 0.9635830582009111
2.479677788 0.9636762494504331
2.481285879 0.963769449712784
2.482893971 0.9638626589888349
2.484502063 0.963880414158688
2.486110155 0.9638915113059341
2.487718247 0.9639003891157181
2.489326339 0.9639203644866989
2.490934431 0.963938120719536
2.492542523 0.9639580968724469
2.494150615 0.9640047095058251
2.495758707 0.9640535442059419
2.497366799 0.964102381379935
2.498974891 0.9641245809132301
2.499778162 0.9638090501458509
2.501129393 0.963536120757712
2.502480624 0.963531683520112
2.503831856 0.9635250277020271
2.505183087 0.9637225031901999
2.506534319 0.9638467781742309
2.507885550 0.9637535704339171
2.509236782 0.963544995294213
2.510588013 0.963409667493453
2.511939244 0.96326548665533
2.513290476 0.963760227830725
2.514641707 0.963920019151186
2.515992939 0.963604900553593
2.517344170 0.963538339384174
2.518695402 0.963518371929919
2.520046633 0.9636448394622841
2.521397865 0.96369809391556
2.522749096 0.963820146471484
2.524100327 0.9636736852591611
2.525451559 0.963593806706057
2.526802790 0.963509497638627
2.528154022 0.9633165020234451
2.529505253 0.963505060523631
2.530856485 0.9635982442297439
2.532207716 0.963653715000126
2.533558948 0.963578275534078
2.534910179 0.9635871504588409
2.536261410 0.963476219774225
2.537612642 0.96345181673748
2.538963873 0.963223345562901
2.540315105 0.963414104169146
2.541666336 0.963522809106216
2.543017568 0.963345337991851
2.544368799 0.963123545066219
2.545720030 0.963391920994994
2.547071262 0.9634407246523761
2.548422493 0.963507279078575
2.549773725 0.963225563469171
2.551124956 0.9630902805319159
2.552476188 0.962950582033334
2.553827419 0.962881848941132
2.555178651 0.9628929345919051
2.556529882 0.962850809797943
2.557881113 0.962810903798346
2.559232345 0.9628419416550971
2.560583576 0.962737747094662
2.561934808 0.96274218067604
2.563286039 0.962671245824013
2.564637271 0.962542689725848
2.565988502 0.9623543195621861
2.567339733 0.9623055709372941
2.568690965 0.9624407436483111
2.570042196 0.962369831006166
2.571393428 0.9621814946710561
2.572744659 0.962250177770089
2.574095891 0.962247962109725
2.575447122 0.962369831006166
2.576798354 0.962121677901781
2.578149585 0.961995410267217
2.579500816 0.962061864851187
2.580852048 0.961959969699401
2.582203279 0.962035282466735
2.583554511 0.9621859256907911
2.584905742 0.9619621846966381
2.586256974 0.961762855370339
2.587608205 0.961585708421575
2.588959437 0.9618979518474259
2.590310668 0.9617097078593411
2.591661899 0.9615126448112009
2.593013131 0.961508216892031
2.594364362 0.961621135200842
2.595715594 0.961424090302043
2.597066825 0.9612315124040429
2.598418057 0.9609571002294941
2.599769288 0.960930548370395
2.601120519 0.961041185956888
2.602471751 0.961134131373684
2.603822982 0.961138557570122
2.605174214 0.96115847570634
2.606525445 0.960687190511897
2.607876677 0.96049254860012
2.609227908 0.960563322913889
2.610579140 0.9606341024426941
2.611930371 0.960616407071563
2.613281602 0.960505818386731
2.614632834 0.9601299120793569
2.615984065 0.960205081569727
2.617335297 0.96037976281553
2.618686528 0.9604593749356479
2.620037760 0.960404088040969
2.621388991 0.959869075379184
2.622740222 0.9596127287097821
2.624091454 0.959820452645799
2.625442685 0.960191815937921
2.626793917 0.959840343466296
2.628145148 0.959575166415564
2.629496380 0.959396213322922
2.630847611 0.959382958865966
2.632198843 0.9595486527401801
2.633550074 0.959506674252396
2.634901305 0.9592901827943779
2.636252537 0.958868385723556
2.637603768 0.9590339907264629
2.638955000 0.959204041618494
2.640306231 0.959031782471635
2.641657463 0.959003075621568
2.643008694 0.9588176059190281
2.644359925 0.958490913237088
2.645711157 0.9585637472315339
2.647062388 0.9587359223109481
2.648413620 0.9584202916184821
2.649764851 0.958462222576946
2.651116083 0.958248173221766
2.652467314 0.958047407491975
2.653818546 0.9582305218006699
2.655169777 0.958142269572291
2.656521008 0.957956966348301
2.657872240 0.957745235117241
2.659223471 0.957760672270959
2.660574703 0.957544574759668
2.661925934 0.957604106962522
2.663277166 0.9572359486060791
2.664628397 0.9565573211689979
2.665979629 0.95520150928191
2.667330860 0.953718045303378
2.668682091 0.95262286214103
2.670033323 0.9515201727454801
2.671384554 0.949935241945325
2.672735786 0.9486215797698869
2.674087017 0.947687167623272
2.675438249 0.947069825897167
2.676789480 0.946343928176279
2.678140711 0.945200624714326
2.679491943 0.9440543549669459
2.680843174 0.942570839983146
2.682194406 0.940814495218412
2.683545637 0.939160892782884
2.684896869 0.9372857191566349
2.686248100 0.935315216772854
2.687599332 0.93295994827738
2.688950563 0.9306277533514
2.690301794 0.9280021876170559
2.691653026 0.925490574257507
2.693004257 0.9229730070816331
2.694355489 0.919936816568604
2.695706720 0.916701622452115
2.697057952 0.9135324947336071
2.698409183 0.9103889966201569
2.699760414 0.9073837554732469
2.701111646 0.9045258856943881
2.702462877 0.9014133796460111
2.703814109 0.898212304263823
2.705165340 0.8953194103200179
2.706516572 0.892583799334396
2.707867803 0.8899917892175191
2.709219035 0.887470651660077
2.710570266 0.8850381671666
2.711921497 0.8822161423125431
2.713272729 0.8799115126682441
2.714623960 0.8779140510874861
2.715975192 0.8758081857241651
2.717326423 0.873801930769452
2.718677655 0.871884586275122
2.720028886 0.870233905516536
2.721380117 0.868522352431784
2.722731349 0.867083655773456
2.724082580 0.865764950660373
2.725433812 0.864233307537569
2.726785043 0.862875225712635
2.728136275 0.8613209287097131
2.729487506 0.860327885974376
2.730838738 0.859510130883038
2.732189969 0.8583689511929229
2.733541200 0.8573694409937229
2.734892432 0.856341517154806
2.736243663 0.8553049786029401
2.737594895 0.854391659187739
2.738946126 0.853770215500242
2.740297358 0.852797659962349
2.741648589 0.85199294780689
2.742999821 0.851094923303724
2.744351052 0.85051504426785
2.745702283 0.849996231005486
2.747053515 0.849366249833074
2.748404746 0.848584314756618
2.749755978 0.8479007120952861
2.751107209 0.8472605786143269
2.752458441 0.8468665905529291
2.753809672 0.846342207707706
2.755160903 0.8459778652374029
2.756512135 0.8454579261627679
2.757863366 0.844743774805579
2.759214598 0.8441876609320531
2.760565829 0.843560042454521
2.761917061 0.8434027252544619
2.763268292 0.842998884608584
2.764619524 0.842694190649805
2.765970755 0.842077377223695
2.767321986 0.841402891216525
2.768673218 0.841183993297256
2.770024449 0.841032928840946
2.771375681 0.8408702743812221
2.772726912 0.840653450700502
2.774078144 0.840336059750438
2.775429375 0.839945291687505
2.776780606 0.8397035707871611
2.778131838 0.839429060240266
2.779483069 0.839492846939406
2.780834301 0.83955083905381
2.782185532 0.8394522548427991
2.783536764 0.839355614893534
2.784887995 0.83917975873509
2.786239227 0.839065761793286
2.787590458 0.839170097376692
2.788941689 0.83934981685038
2.790292921 0.8393015013816221
2.791644152 0.8393517495269811
2.792995384 0.839359480277888
2.794346615 0.8396339680707059
2.795697847 0.840003315056765
2.797049078 0.8402644698245371
2.798400309 0.840367019445282
2.799751541 0.840519899658796
2.801102772 0.840767663348498
2.802454004 0.8411743088643869
2.803805235 0.841544333431692
2.805156467 0.8418272891965359
2.806507698 0.842137486968285
2.807858930 0.84250017547935
2.809210161 0.842760165985072
2.810561392 0.8432027222984919
2.811912624 0.843795101820509
2.813263855 0.844387897509942
2.814615087 0.8447418297133951
2.815966318 0.845021969106065
2.817317550 0.84547350021675
2.818668781 0.8460538381534051
2.820020013 0.846636523887795
2.821371244 0.847278136802462
2.822722475 0.847795291018268
2.824073707 0.848146745589924
2.825424938 0.8488246831173071
2.826776170 0.849450350733279
2.828127401 0.8498651094804229
2.829478633 0.850473919213636
2.830829864 0.851077286020128
2.832181095 0.8516222508709571
2.833532327 0.852032184435559
2.834883558 0.852831042481753
2.836234790 0.853563823201168
2.837586021 0.8542578926144501
2.838937253 0.8548068623459391
2.840288484 0.8554467880571821
2.841639716 0.8560063768866241
2.842990947 0.8565761934110969
2.844342178 0.85716415230105
2.845693410 0.857809793078233
2.847044641 0.858491500928513
2.848395873 0.85914407623952
2.849747104 0.859680349924526
2.851098336 0.860133772016229
2.852449567 0.8607241728488639
2.853800798 0.8613923291992811
2.855152030 0.8620709291221981
2.856503261 0.8627381443919551
2.857854493 0.863201129598941
2.859205724 0.863741924514531
2.860556956 0.864470146500893
2.861908187 0.8650734833154441
2.863259419 0.86574700936905
2.864610650 0.866486897586812
2.865961881 0.8668341249480309
2.867313113 0.8674411090009739
2.868664344 0.868112480617843
2.870015576 0.868382374449465
2.871366807 0.8690924957729981
2.872718039 0.869869292574611
2.874069270 0.870213867871046
2.875420501 0.870504458893445
2.876771733 0.8709355138597139
2.878122964 0.871533329070886
2.879474196 0.872139587291361
2.880825427 0.8727040672355549
2.882176659 0.873325216073802
2.883527890 0.8737616916299991
2.884879122 0.874140012710484
2.886230353 0.874564812847614
2.887581584 0.8750885471787829
2.888932816 0.875527919998072
2.890284047 0.876072403167591
2.891635279 0.8766697071470191
2.892986510 0.8769523576263281
2.894337742 0.877261358439101
2.895688973 0.877756390445022
2.897040205 0.878261813098378
2.898391436 0.8786400594943009
2.899742667 0.878980013351488
2.901093899 0.879476015181487
2.902445130 0.879868966203128
2.903796362 0.8800351116873231
2.905147593 0.880231690145239
2.906498825 0.880878479526956
2.907850056 0.881391788334388
2.909201287 0.881521684599209
2.910552519 0.8819053962590511
2.911903750 0.882512773319834
2.913254982 0.882813569561906
2.914606213 0.883138870019212
2.915957445 0.883382924022623
2.917308676 0.883834601741919
2.918659908 0.8842437523961939
2.920011139 0.8846184643215921
2.921362370 0.884775320241632
2.922713602 0.885201212238381
2.924064833 0.885621191565248
2.925416065 0.886055651563874
2.926767296 0.886533191339866
2.928118528 0.886778183358504
2.929469759 0.8868782412320599
2.930820990 0.887100859442763
2.932172222 0.8874829126049301
2.933523453 0.887955087805762
2.934874685 0.8884172858811711
2.936225916 0.8888613042398
2.937577148 0.8890271006825159
2.938928379 0.889082373035465
2.940279611 0.889330117272269
2.941630842 0.889657818956769
2.942982073 0.8903238347992211
2.944333305 0.89084264763946
2.945684536 0.891010865281767
2.947035768 0.891328924428249
2.948386999 0.891610142196699
2.949738231 0.8917292246251349
2.951089462 0.891942791567068
2.952440694 0.892324875377487
2.953791925 0.892705067330376
2.955143156 0.892959989364563
2.956494388 0.893293142347205
2.957845619 0.893605843353517
2.959196851 0.893747829273545
2.960548082 0.8941615690257381
2.961899314 0.894664077651216
2.963250545 0.894936044282293
2.964601776 0.89509885173471
2.965953008 0.8954472354898949
2.967304239 0.8956988157262511
2.968655471 0.8958349459707869
2.970006702 0.896315692452883
2.971357934 0.896825606701633
2.972709165 0.897069311846307
2.974060397 0.8974039979693561
